ID,ENGLISH,GERMAN,FRENCH
IP_SNURRE_15,"L'ésotérique est étroitement lié aux arts savants. Dans l'ancien temps, on ne faisait aucune distinction entre les deux. Mais aujourd'hui, dans ce monde moderne, son camp est presque en train de gagner.",,"L'ésotérique est étroitement lié aux arts savants. Dans l'ancien temps, on ne faisait aucune distinction entre les deux. Mais aujourd'hui, dans ce monde moderne, son camp est presque en train de gagner."
IP_SNURRE_20,"Tu as passé pas mal de temps à lire sur son art. C'est intéressant. La recherche est après tout la première étape d'un lancement de sorts bien ancré. Mais au-delà de cette façade de distributeur de savoir, ce halfelin cherche aussi des réponses à ses propres questions, à savoir : quelle est la nature du pouvoir ? De la politique ? De la Ligne dorée ?",,"Tu as passé pas mal de temps à lire sur son art. C'est intéressant. La recherche est après tout la première étape d'un lancement de sorts bien ancré. Mais au-delà de cette façade de distributeur de savoir, ce halfelin cherche aussi des réponses à ses propres questions, à savoir : quelle est la nature du pouvoir ? De la politique ? De la Ligne dorée ?"
IP_STEN_5_CON,Un garçon nommé d'après le mot nain pour « pierre ».,,Un garçon nommé d'après le mot nain pour « pierre ».
IP_STEN_10,Il aime ses amis. Ce sont ses seuls amis.,,Il aime ses amis. Ce sont ses seuls amis.
IP_STEN_15,"Il a bien un semblant d'opinions sur la vie, l'amour et cette ville. Pourtant, elles ne sont pas formulées, et il n'est pas assez éloquent pour les exprimer correctement.",,"Il a bien un semblant d'opinions sur la vie, l'amour et cette ville. Pourtant, elles ne sont pas formulées, et il n'est pas assez éloquent pour les exprimer correctement."
IP_STEN_20,Il est heureux d'être ici. Vraiment. Ce garçon est probablement l'homme le plus heureux que tu aies jamais rencontré de toute ta vie.,,Il est heureux d'être ici. Vraiment. Ce garçon est probablement l'homme le plus heureux que tu aies jamais rencontré de toute ta vie.
IP_THAL_5_WIS,Oppressif ?,,Oppressif ?
IP_THAL_10,"C'est un bon propriétaire. Il prend soin de ses locataires. Il s'assure qu'il y ait un niveau décent de service, d'entretien, de contrôles de sécurité. Il est loin d'être le pire propriétaire de Tolstad seulement.",,"C'est un bon propriétaire. Il prend soin de ses locataires. Il s'assure qu'il y ait un niveau décent de service, d'entretien, de contrôles de sécurité. Il est loin d'être le pire propriétaire de Tolstad seulement."
IP_THAL_15,"Pourtant, il détient la clé de l'abri, l'un des piliers de la hiérarchie des besoins. Il y a quelque chose d'intrinsèquement oppressif à jouer le jeu du système. À en profiter, à un degré insensé. C'est une richesse non méritée.",,"Pourtant, il détient la clé de l'abri, l'un des piliers de la hiérarchie des besoins. Il y a quelque chose d'intrinsèquement oppressif à jouer le jeu du système. À en profiter, à un degré insensé. C'est une richesse non méritée."
IP_THAL_20,"Pourtant, il n'est qu'une personne dans le système. Devrions-nous limiter la capacité d'un citoyen privé à exploiter ses investissements pour en tirer profit ? Le marché libre devrait-il décider comment et où les peuples peuvent vivre ? Cet homme-poisson est-il une mauvaise personne parce qu'il joue la main qu'on lui a donnée dans un monde bâti sur les caprices du Capital ? Tu ne le sais pas. Mais tout le monde a une opinion.",,"Pourtant, il n'est qu'une personne dans le système. Devrions-nous limiter la capacité d'un citoyen privé à exploiter ses investissements pour en tirer profit ? Le marché libre devrait-il décider comment et où les peuples peuvent vivre ? Cet homme-poisson est-il une mauvaise personne parce qu'il joue la main qu'on lui a donnée dans un monde bâti sur les caprices du Capital ? Tu ne le sais pas. Mais tout le monde a une opinion."
IP_TOLI_5_CHA,C'est le type silencieux.,,C'est le type silencieux.
IP_TOLI_10,Il réfléchit avant de parler. Il pense aussi qu'il est très cool à cause de ce comportement.,,Il réfléchit avant de parler. Il pense aussi qu'il est très cool à cause de ce comportement.
IP_TOLI_15,"Il y a un air de supériorité dans son langage corporel, dans sa parole, dans son <i>ton</i>. Il pense être au-dessus de tout ça. Même de ses amis. Espérons qu'il cessera de penser ainsi avant que ça lui revienne dans la figure.",,"Il y a un air de supériorité dans son langage corporel, dans sa parole, dans son <i>ton</i>. Il pense être au-dessus de tout ça. Même de ses amis. Espérons qu'il cessera de penser ainsi avant que ça lui revienne dans la figure."
IP_TOLI_20,"Hm. Non, il ne le fera pas. Dans les moments les plus terribles, ce gamin sera le premier à s'appuyer sur ses frères. Il a appris à ravaler son EGO quand il le faut. C'est bien. Un homme est fait par le labeur de ses pairs. Rien de plus, rien de moins.",,"Hm. Non, il ne le fera pas. Dans les moments les plus terribles, ce gamin sera le premier à s'appuyer sur ses frères. Il a appris à ravaler son EGO quand il le faut. C'est bien. Un homme est fait par le labeur de ses pairs. Rien de plus, rien de moins."
IP_URTH_5_STR,Un cordonnier.,,Un cordonnier.
IP_URTH_10,Il y a une tristesse dans sa voix. Le genre qui naît d'années passées à voir tes enfants s'égarer.,,Il y a une tristesse dans sa voix. Le genre qui naît d'années passées à voir tes enfants s'égarer.
IP_URTH_15,"Tu ne crois pas ce qu'il te montre. Pourtant, tu ne veux même pas envisager l'idée de rejeter l'image de son gentil sourire.",,"Tu ne crois pas ce qu'il te montre. Pourtant, tu ne veux même pas envisager l'idée de rejeter l'image de son gentil sourire."
IP_URTH_20,Tu le serviras jusqu'au jour de ta mort.,,Tu le serviras jusqu'au jour de ta mort.
IP_NISSE_5_DEX,C'est un sale gamin. Mais plutôt amusant aussi.,,C'est un sale gamin. Mais plutôt amusant aussi.
IP_NISSE_10,"S'il avait été de ton âge quand tu grandissais, il aurait été un de ces foutus harceleurs. Ce n'est pas vraiment un énorme point négatif pour lui : à peu près tous les gamins bien adaptés t'ont harcelé.",,"S'il avait été de ton âge quand tu grandissais, il aurait été un de ces foutus harceleurs. Ce n'est pas vraiment un énorme point négatif pour lui : à peu près tous les gamins bien adaptés t'ont harcelé."
IP_NISSE_15,"Mais il a une conscience qui pousse quelque part dans son crâne. S'il est entouré de bons hommes, il tournera bien. S'il est entouré par le mal, c'est ce que sa vie bâtira.",,"Mais il a une conscience qui pousse quelque part dans son crâne. S'il est entouré de bons hommes, il tournera bien. S'il est entouré par le mal, c'est ce que sa vie bâtira."
IP_NISSE_20,"Il a du talent. Pas comme le tien, dieux non, mais du talent tout de même. Tu dois le pousser vers la cléricature. Ou au moins vers une sorte de voie magique. Sans cela, il finira sûrement par blesser quelqu'un. Avec cela, il pourrait encore blesser des gens, mais seulement au nom de la loi.",,"Il a du talent. Pas comme le tien, dieux non, mais du talent tout de même. Tu dois le pousser vers la cléricature. Ou au moins vers une sorte de voie magique. Sans cela, il finira sûrement par blesser quelqu'un. Avec cela, il pourrait encore blesser des gens, mais seulement au nom de la loi."
IP_VIIRA_5_STR,Une voyageuse. Elle n'est pas installée ici.,,Une voyageuse. Elle n'est pas installée ici.
IP_VIIRA_10,"Sa croyance est faible. Elle ne s'en sert pas. Sa religion, c'est le pouvoir.",,"Sa croyance est faible. Elle ne s'en sert pas. Sa religion, c'est le pouvoir."
IP_VIIRA_15,"Est-elle mauvaise ? Non. Peut-être le bras arbitraire d'une institution, mais pas une simple marionnette.",,"Est-elle mauvaise ? Non. Peut-être le bras arbitraire d'une institution, mais pas une simple marionnette."
IP_VIIRA_20,Rien de ce que tu diras ne la fera changer. Elle te jouera jusqu'à la fin.,,Rien de ce que tu diras ne la fera changer. Elle te jouera jusqu'à la fin.
IP_VISKEN_5_INT,L'homme pâle manipule des cadavres dans une cave. Un entrepreneur indépendant urbain typique.,,L'homme pâle manipule des cadavres dans une cave. Un entrepreneur indépendant urbain typique.
IP_VISKEN_10,Tu te souviens avoir entendu parler de cet homme. Il était autrefois dentiste et chirurgien.,,Tu te souviens avoir entendu parler de cet homme. Il était autrefois dentiste et chirurgien.
IP_VISKEN_15,"Son étude du royaume magique est immense. Bien au-delà de tes capacités. Certains des textes qui l'entourent suggèrent qu'il peut lancer des sorts de cinquième, voire de sixième niveau. Pas plus haut, si ?",,"Son étude du royaume magique est immense. Bien au-delà de tes capacités. Certains des textes qui l'entourent suggèrent qu'il peut lancer des sorts de cinquième, voire de sixième niveau. Pas plus haut, si ?"
IP_VISKEN_20,"C'est un homme ancien. Oublié. Égaré dans le temps. Tu pourrais beaucoup apprendre de lui, si tu restes dans ses bonnes grâces.",,"C'est un homme ancien. Oublié. Égaré dans le temps. Tu pourrais beaucoup apprendre de lui, si tu restes dans ses bonnes grâces."
IP_XERBA_5_CON,"Une fille née d'une vague azgaliste, dans un foyer azgal, venue d'un État azgal déchu. Elle est azgaliste.",,"Une fille née d'une vague azgaliste, dans un foyer azgal, venue d'un État azgal déchu. Elle est azgaliste."
IP_XERBA_10,"Dangereusement timide. Elle a besoin de bons amis et de meilleurs mentors. Ce n'est pas toi, au fait.",,"Dangereusement timide. Elle a besoin de bons amis et de meilleurs mentors. Ce n'est pas toi, au fait."
IP_XERBA_15,"Elle a un avenir radieux devant elle, quel que soit le chemin sur lequel elle finira poussée. Hélas, son agentivité est introuvable. Non qu'elle la cherche.",,"Elle a un avenir radieux devant elle, quel que soit le chemin sur lequel elle finira poussée. Hélas, son agentivité est introuvable. Non qu'elle la cherche."
IP_XERBA_20,"C'est ce dont leur mouvement a besoin. Tous les mouvements. Une témoin timide et terrifiée qui, à chaque tournant, demandera à tous ceux qui l'entourent de repenser leurs décisions irréfléchies. Extrêmement agaçante. Mais néanmoins... très, très bonne pour la société.",,"C'est ce dont leur mouvement a besoin. Tous les mouvements. Une témoin timide et terrifiée qui, à chaque tournant, demandera à tous ceux qui l'entourent de repenser leurs décisions irréfléchies. Extrêmement agaçante. Mais néanmoins... très, très bonne pour la société."
